SIMC_id;rodzaj;nazwa;czy_samodzielna;liczba_adresow;liczba_mieszkancow;powierzchnia;zageszczenie_ludnosci
480098;wieś;Stryjkowo;True;48;133;9225658.21;0.0014416315559559406
481034;wieś;Strzałkowo;True;10;26;449688.06;0.005781785711633082
486215;część wsi;Strzałowo;False;6;9;756823.51;0.001189180817070548
758263;przysiółek wsi;Strzelce;False;9;11;390766.33;0.0028149815261719197
764039;wieś;Strzelniki;True;31;80;28882919.54;0.00027698030972668074
477452;przysiółek wsi;Strzyże;False;1;5;2031128.05;0.00024616862536067086
476932;wieś;Studnica;True;27;83;10320567.61;0.0008042193330488729
469866;osada;Studzianek;True;7;39;8211419.34;0.00047494834187825075
476949;wieś;Studzianka;True;47;140;6614363.73;0.0021166057041135835
479089;wieś;Studzieniec;True;29;75;2820341.19;0.0026592527267950868
771335;wieś;Stulichy;True;27;78;5468970.04;0.0014262283287256772
155398;osada;Stygajny;True;10;81;2869459.05;0.0028228317110850563
470680;kolonia;Styligi;True;2;3;701212.57;0.00042783032255112034
153005;część wsi;Sucha;False;2;2;36443.35;0.005487969684455463
159189;wieś;Suchacz;True;189;563;107884352.11;0.0005218551059434081
469582;wieś;Suchawa;True;36;110;5546808.59;0.001983122334495411
488697;osada;Suchodoły;True;4;27;2270715.28;0.0011890526407168053
477802;osada;Suchodoły;True;1;5;1167270.96;0.0004283495581865585
772464;wieś;Sucholaski;True;70;196;21101182.39;0.0009288579017869908
518406;osada;Suchorowiec;True;4;9;3175774.16;0.00028339546663481887
764045;osada;Suchy Róg;True;11;29;1246494.11;0.0023265252332399706
759104;wieś;Suczki;True;13;50;5175859.04;0.0009660232168919346
756904;wieś;Suczki;True;27;90;3086179.41;0.0029162270899863204
484593;wieś;Sudwa;True;54;151;3613929.47;0.004178277447124611
845849;wieś;Sugajenko;True;65;263;6200817.87;0.00424137598481021
770844;wieś;Sulejki;True;44;122;13580362.31;0.0008983560026978397
479095;osada;Suliki;True;4;30;2311991.85;0.0012975824287615892
758174;wieś;Sulimy;True;149;395;13432643.64;0.0029405976260976725
755247;wieś;Sulimy;True;48;148;11758614.54;0.00125865168465672
472236;wieś;Sułowo;True;40;99;13751813.93;0.0007199050285579308
840444;wieś;Sumin;True;49;161;4238714.83;0.003798321105739496
764016;osada;Sumki;True;2;7;1236047.47;0.0005663212918513559
490903;wieś;Surbajny;True;8;32;7176591.95;0.0004458940987999185
753981;wieś;Surminy;True;43;120;14927562.53;0.0008038820789317439
488208;wieś;Surmówka;True;36;147;6875428.55;0.0021380485438976743
154743;osada;Surowe;True;31;278;7675683.82;0.0036218271429528477
771341;osada;Surwile;True;7;48;3079021.72;0.0015589367131843422
480106;wieś;Suryty;True;44;74;5657875.44;0.0013079114375130181
481548;osada;Surzyki Małe;True;5;41;597466.19;0.006862312995485151
481531;wieś;Surzyki Wielkie;True;9;39;5824414.25;0.0006695952301126246
479103;wieś;Suśnik;True;24;80;6366885.49;0.0012565013164701976
484618;wieś;Swaderki;True;37;135;14617144.15;0.0009235730222992977
150484;wieś;Swędkowo;True;16;68;3070394.11;0.002214699402221039
472093;osada;Swędrówka;True;6;19;6175308.93;0.00030767691487784406
472868;wieś;Swobodna;True;41;42;8890696.84;0.00047240391564178
481040;osada;Swojki;True;15;24;1549193.23;0.0015491934469659412
477334;osada;Sykstyny;True;5;26;1442995.25;0.0018018077329083376
760024;wieś;Sypitki;True;48;168;7357016.22;0.0022835344516883506
845861;wieś;Szafarnia;True;116;305;2991463.91;0.010195677072366885
485500;osada;Szafranki;True;61;461;1147284.18;0.04018184927817971
155317;osada;Szalmia;True;2;10;3272616.02;0.00030556594293026777
475654;wieś;Szałkowo;True;167;396;5701346.31;0.006945727876684622
477200;wieś;Szałstry;True;59;223;15701199.29;0.0014202736738844362
760544;wieś;Szarejki;True;31;91;3170364.55;0.0028703323723450035
756910;wieś;Szarejki;True;29;87;2083553.85;0.004175558025534113
756927;osada;Szarek;True;11;87;3241245.66;0.0026841532276822237
151578;wieś;Szarki;True;16;14;2097555.97;0.0006674434532490687
469599;wieś;Szaty Wielkie;True;5;15;7564217.19;0.0001983020796894913
473833;wieś;Sząbruk;True;356;774;13289833.88;0.005824000563052937
764559;wieś;Szczechy Małe;True;69;21;4263695.73;0.000492530455497583
764565;wieś;Szczechy Wielkie;True;31;70;16885747.71;0.00041455078686592547
488711;osada;Szczeciniak;True;16;157;6986361.71;0.002247235492764087
763620;wieś;Szczecinki;True;51;169;5568088.18;0.003035153081932693
768735;wieś;Szczecinowo;True;92;138;11334217.49;0.0012175520729309738
471219;osada;Szczeciny;True;9;21;1090407.65;0.0019258852411756283
772493;wieś;Szczepanki;True;17;73;6335202.51;0.0011522914995183004
480477;wieś;Szczepankowo;True;72;322;7253975.27;0.004438945378428344
474985;wieś;Szczepankowo;True;40;208;7293374.28;0.002851903549916267
473490;wieś;Szczepankowo;True;20;61;7021466.71;0.0008687643553607335
116560;część wsi;Szczepka;False;4;4;421489.68;0.0009490149319907429
475660;osada;Szczepkowo;True;5;32;3826749.54;0.0008362188239787441
476429;wieś;Szczepkowo-Giewarty;True;18;39;2523991.46;0.001545171630652031
476174;wieś;Szczepkowo-Iwany;True;8;73;5849870.3;0.0012478909147780593
476234;osada;Szczepkowo-Kukiełki;True;2;3;106641.38;0.0028131668963773723
476197;kolonia;Szczepkowo-Skrody;True;8;37;945488.98;0.003913319010867795
476240;osada;Szczepkowo-Sołdany;True;9;33;76254.44;0.04327616857457743
476168;wieś;Szczepkowo Borowe;True;53;180;8272892.17;0.002175780806774374
483493;wieś;Szczerzbowo;True;19;83;2858208.62;0.002903916789670867
486830;wieś;Szczęsne;True;237;393;5346404.96;0.007350733865846181
760030;wieś;Szczudły;True;6;13;2202914.94;0.0005901271884787345
125010;osada;Szczupliny;True;10;165;4283123.79;0.003852328536131336
487730;wieś;Szczurkowo;True;29;125;4435764.81;0.002818003328720217
758197;wieś;Szczybały Giżyckie;True;61;110;5059976.06;0.002173923328799307
772501;wieś;Szczybały Orłowskie;True;30;87;6258351.4;0.001390142458283822
489521;wieś;Szczycionek;True;83;263;5868468.1;0.004481578420780715
481086;osada leśna;Szeląg;True;3;10;14946.12;0.06690699659844829
477305;osada leśna;Szelągowo;True;2;0;121135.14;0.0
488214;część wsi;Szelągówka;False;7;11;755386.15;0.0014562088542396494
756229;wieś;Szeligi;True;37;39;2963810.05;0.0013158738023713768
476435;wieś;Szemplino Czarne;True;16;43;2995499.15;0.0014354869705104074
476441;wieś;Szemplino Wielkie;True;23;58;4855879.35;0.0011944283582745936
475430;wieś;Szeplerzyzna;True;34;142;650149.24;0.021841139120611752
767084;wieś;Szeroki Bór;True;22;20;42317604.09;4.726165488354329e-05
484044;wieś;Szerokopaś;True;40;106;2852189.22;0.0037164434693431735
483518;wieś;Szestno;True;76;556;14692864.83;0.0037841496973738922
760550;wieś;Szeszki;True;16;41;6051000.14;0.0006775739390414227
771737;wieś;Szeszki;True;36;119;12225563.96;0.0009733702297034974
486416;wieś;Szklarnia;True;31;110;5440032.15;0.00202204687338107
755276;wieś;Szkody;True;39;127;4899905.13;0.002591886916798326
755282;kolonia;Szkody-Kolonia;True;3;10;128128.99;0.007804635001025139
479468;wieś;Szkotowo;True;142;439;14421281.92;0.0030441121838910698
479474;wieś;Szkudaj;True;12;50;2659109.82;0.0018803285078312414
150691;wieś;Szopy;True;23;76;2293667.58;0.0033134705596702028
764418;osada;Szparki;True;2;5;2595771.27;0.00019262097773352734
771364;osada;Sztynort;True;18;67;21053012.42;0.0003182442429775567
771387;osada;Sztynort Mały;True;6;60;616588.71;0.009730959880858021
476702;wieś;Szuć;True;74;247;14734142.91;0.0016763784735138014
475513;osada leśna;Szwalewo;True;2;2;14166108.57;1.4118203246270899e-05
760573;wieś;Szwałk;True;31;70;25418543.74;0.00027538949798231046
840496;wieś;Szwarcenowo;True;112;549;13117598.19;0.004185217385439674
470846;kolonia;Szwarunki;True;22;86;1990865.92;0.004319728372265271
470852;wieś;Szwaruny;True;21;69;926004.34;0.007451368964426236
764051;osada;Szwejkówko;True;20;136;3128728.08;0.004346814313118575
485517;wieś;Szyldak;True;111;749;8746301.82;0.00856361940640187
148725;wieś;Szyleny;True;65;92;35209482.62;0.0002612932458931997
148731;część wsi;Szyleny-Kolonia;False;13;125;5422350.6;0.0023052732886729974
471136;część wsi;Szylina Mała;False;9;37;1197454.49;0.003089887783543239
471120;wieś;Szylina Wielka;True;15;34;4656933.08;0.0007300942361834411
490435;wieś;Szymanki;True;43;217;6381992.41;0.0034001920726195287
488220;wieś;Szymanowo;True;39;129;4329827.64;0.0029793333759585866
479480;wieś;Szymany;True;19;72;4072226.41;0.0017680745801164823
489538;wieś;Szymany;True;141;544;18715473.22;0.002906685786703287
475677;osada;Szymbark;True;25;345;8859551.5;0.0038941023143214413
150490;wieś;Szymbory;True;43;150;8413964.22;0.0017827506283358073
754992;osada;Szymki;True;8;112;1480060.42;0.00756725863934663
767820;wieś;Szymonka;True;90;152;13315406.85;0.001141534777812666
481554;wieś;Szymonowo;True;75;209;15164952.91;0.0013781777051360459
481241;osada;Szymonówko;True;16;24;273860.04;0.00876360056034462
470177;osada;Szynowo;True;17;200;4423296.38;0.004521514789384291
473141;osada;Szypry;True;29;7;1953444.01;0.00035834147096952117
476040;osada;Szypułki-Zaskórki;True;4;20;890738.09;0.0022453289271597223
754006;wieś;Ściborki;True;31;79;37844907.76;0.0002087467103922993
473201;kolonia;Śledzie;True;5;7;170315.29;0.004110024414132166
763637;osada;Ślepie;True;12;157;3008258.24;0.005218966839761735
490910;wieś;Śliwa;True;29;79;10036094.91;0.0007871587575490554
156140;wieś;Śliwica;True;30;89;9745955.11;0.0009131993631766277
487746;wieś;Śmiardowo;True;20;49;9278893.66;0.0005280801978713483
762307;osada;Śmietki;True;35;92;3410215.17;0.002697776985139621
762247;osada;Śniardewno;True;1;1;25252.36;0.0039600259144095835
756933;wieś;Śniepie;True;10;21;1773590.77;0.0011840386381803283
483470;wieś;Śniadowo;True;59;32;5149961.28;0.0006213638949922357
487210;osada;Śpigiel;True;2;7;2528319.4;0.0002768637538437588
487195;wieś;Śpiglówka;True;9;9;2673229.44;0.0003366714381239195
473856;wieś;Śródka;True;27;28;2448791.39;0.0011434212042047403
489805;wieś;Świątki;True;147;891;9139142.28;0.009749273757887048
758211;wieś;Świdry;True;73;193;5789318.86;0.0033337255153363583
763643;wieś;Świdry;True;17;64;6736892.19;0.0009499929373220383
755307;wieś;Świdry;True;9;19;3883880.91;0.0004892014055085948
755313;wieś;Świdry Kościelne;True;14;198;3445362.07;0.005746856091673407
484647;wieś;Świerkocin;True;72;60;11409402.2;0.0005258820659333055
480684;wieś;Świękity;True;6;64;7799004.26;0.0008206175797113874
487226;wieś;Święta Lipka;True;66;138;4727469.9;0.0029191090143165163
770850;wieś;Świętajno;True;136;790;9261848.33;0.008529614952137745
490145;wieś;Świętajno;True;494;1784;21457872.95;0.008313964781863432
484601;osada;Świętajny;True;5;18;1060536.92;0.0016972535006136327
484558;kolonia;Świętajńska Karczma;True;4;8;267285.14;0.002993058274769783
480135;wieś;Świętnik;True;20;83;4825217.07;0.001720129867649664
148754;wieś;Świętochowo;True;45;170;15896593.31;0.0010694115190898093
156156;wieś;Święty Gaj;True;49;142;6870633.72;0.002066767139494667
469620;osada;Święty Kamień;True;8;58;12316680.3;0.0004709061093353214
766972;przysiółek wsi;Śwignajno Małe;False;31;148;728484.97;0.020316136378215187
766989;przysiółek wsi;Śwignajno Wielkie;False;5;25;961258.31;0.0026007577505363774
844100;wieś;Świniarc;True;60;258;4982815.97;0.005177795077188051
486221;część wsi;Świnie Oko;False;5;5;749983.58;0.0006666812625417746
469642;wieś;Taborzec;True;6;22;3956422.48;0.0005560579061313998
481057;wieś;Tabórz;True;31;100;42121195.64;0.00023741016483643199
765731;wieś;Taczki;True;8;40;2182061.98;0.0018331284980273566
772524;wieś;Talki;True;53;146;17735795.68;0.0008231939667902174
154750;wieś;Talpity;True;4;1;3207674.81;3.1175230010301453e-05
756940;wieś;Talusy;True;14;24;2559274.67;0.0009377656990603514
762320;wieś;Tałty;True;103;261;34675061.48;0.0007527023424328764
471142;wieś;Tapilkajmy;True;15;98;1958996.48;0.005002561311391433
118233;wieś;Tarczyny;True;39;91;3236096.55;0.002812029820309286
482275;wieś;Tarda;True;34;102;17511787.55;0.0005824648095391038
480483;wieś;Targowisko Dolne;True;80;355;5012839.98;0.007081813930154618
480490;wieś;Targowisko Górne;True;26;108;4580167.71;0.0023579922578861197
473514;wieś;Targowo;True;104;351;12703402.33;0.0027630393093280863
473537;wieś;Targowska Wola;True;23;104;4669592.94;0.0022271748594857176
473543;osada;Targowska Wólka;True;15;92;3579706.65;0.002570042995003515
771393;osada;Tarławki;True;13;57;20494125.58;0.00027812848017104815
478517;wieś;Tarniny;True;7;8;7642534.93;0.00010467731025470107
490843;osada;Tarpno;True;3;34;1141424.57;0.0029787338466001306
159321;osada;Tatarki;True;9;84;3758148.42;0.00223514323045283
484050;wieś;Tatary;True;139;372;4900945.78;0.007590371669037318
482810;wieś;Tątławki;True;16;56;10918479.86;0.0005128919109440936
475683;wieś;Tchórzanka;True;6;37;2176523.5;0.0016999586726263235
470183;wieś;Tęguty;True;8;71;3965331.03;0.0017905188611705893
478523;osada;Tejstymy;True;15;173;5213870.96;0.0033180721449999214
845884;wieś;Tereszewo;True;176;590;24712757.76;0.0023874308392848502
476955;wieś;Tłokowo;True;88;744;16596795.47;0.00448279308704405
484660;kolonia;Tolejny;True;15;44;3706340.24;0.0011871549062101216
471159;osada;Tolko;True;31;505;6043741.66;0.008355750930624656
155518;wieś;Tolkowiec;True;40;107;18037120.73;0.000593221066719555
487249;wieś;Tolniki Małe;True;21;54;4656423.27;0.00115968838889511
478300;wieś;Tolniki Wielkie;True;49;179;10116042.19;0.0017694667206602467
479132;osada;Tołkiny;True;15;95;5144687.3;0.0018465650963859358
473862;wieś;Tomaryny;True;53;138;3331965.68;0.004141699322665292
845921;wieś;Tomaszewo;True;55;192;5192342.77;0.003697752796855513
489053;wieś;Tomaszkowo;True;485;622;25263496.51;0.0024620503331903997
484676;wieś;Tomaszyn;True;18;19;12951926.06;0.00014669632849957762
152230;wieś;Topolno Małe;True;14;52;3234370.35;0.0016077317800047232
156080;osada;Topolno Wielkie;True;9;85;425543.32;0.0199744646443986
474465;wieś;Toprzyny;True;40;105;3882361.42;0.0027045395479949933
756962;wieś;Tracze;True;10;33;829575.86;0.003977936387878982
155270;kolonia;Trąbki;True;2;6;81796.56;0.00733527180116132
489550;wieś;Trelkowo;True;78;287;13970383.91;0.002054345835081636
489567;część wsi;Trelkówko;False;83;139;3923021.42;0.003543187383361267
486847;wieś;Trękus;True;81;145;9341995.43;0.0015521309241316981
486860;osada;Trękusek;True;74;315;4853985.83;0.006489512145938836
481933;wieś;Trokajny;True;19;78;4492513.6;0.001736221789067038
481092;wieś;Trokajny;True;16;68;1361334.06;0.004995100174016068
472259;osada;Troksy;True;13;124;3003332.58;0.004128746873581347
149601;wieś;Tropy Elbląskie;True;31;86;8729303.88;0.0009851873778507982
767842;wieś;Tros;True;29;80;14715604.95;0.0005436405793157691
487775;wieś;Trosiny;True;6;11;1445813.49;0.0007608173582610575
483040;osada;Troszczykowo;True;3;17;1288204.58;0.0013196661666891448
472265;wieś;Troszkowo;True;77;250;9166949.94;0.0027271884502076816
151006;wieś;Trupel;True;114;268;12217341.71;0.002193603210595638
125090;wieś;Truszczyny;True;72;276;8613593.25;0.0032042376739811807
471165;wieś;Trutnowo;True;35;89;8222039.36;0.0010824565062651317
771401;wieś;Trygort;True;120;339;10807633.66;0.003136671825347566
844117;wieś;Trzcin;True;72;219;15623415.55;0.0014017421433817011
479149;wieś;Trzeciaki;True;4;12;2539972.45;0.0004724460692477196
764571;wieś;Trzonki;True;62;168;11292150.87;0.001487759080923438
478003;przysiółek;Trzy Lipy;True;49;153;1142082.96;0.013396574973853038
764068;wieś;Tuchlin;True;42;118;11829097.08;0.0009975402112432404
125109;wieś;Tuczki;True;84;379;8867760.47;0.004273908855366274
154766;przysiółek;Tulno;True;3;1;1078697.88;9.270436315310086e-05
473112;wieś;Tuławki;True;160;531;13654346.84;0.0038888714796994277
472590;wieś;Tułodziad;True;42;182;5037324.95;0.0036130287763150954
470190;osada;Tumiany;True;66;103;4899385.81;0.0021023043294481846
154230;osada;Tumpity;True;12;0;543192.39;0.0
755980;przysiółek osady;Tuniszki;False;4;4;429715.61;0.000930848195158654
487781;wieś;Turcz;True;11;40;1399630.54;0.002857897056175982
764594;wieś;Turośl;True;35;90;17656529.06;0.0005097264569619779
479497;wieś;Turowo;True;16;85;5782635.16;0.0014699180848891736
760047;wieś;Turowo;True;16;53;4913242.24;0.0010787174214312704
764625;wieś;Turowo;True;11;56;7731717.08;0.0007242893062507145
764631;wieś;Turowo Duże;True;20;236;5724459.51;0.004122659957463827
479505;wieś;Turówko;True;20;160;8639675.81;0.00185192133962721
122588;wieś;Turza Mała;True;58;325;13459232.33;0.002414699382784189
113750;wieś;Turza Wielka;True;117;582;15656881.03;0.003717215445942493
485530;wieś;Turznica;True;88;336;9795975.7;0.0034299799253279086
480508;wieś;Tuszewo;True;168;601;14431174.66;0.004164595150149752
847311;wieś;Tylice;True;164;605;14965027.52;0.004042759020599516
485919;wieś;Tylkowo;True;126;415;15541082.27;0.00267034169686562
485888;wieś;Tylkówko;True;5;5;1452730.49;0.00034417946304685874
474991;wieś;Tymawa;True;17;53;6770539.86;0.000782803160396725
483263;część wsi;Tymnikowo;False;21;55;797042.96;0.006900506341590421
475690;wieś;Tynwałd;True;80;263;8063898.34;0.0032614498461050784
485546;wieś;Tyrowo;True;189;871;16327528.6;0.005334548916362027
764080;wieś;Ublik;True;64;57;8062369.9;0.0007069881524537841
477340;osada;Ugiertowo;True;2;5;2078027.29;0.00024061281697604654
148518;osada;Ujście;True;2;7;152750.94;0.004582623190403935
486250;część wsi;Uklanka;False;2;4;6658.5;0.06007359014793121
767115;wieś;Ukta;True;148;629;4243484.52;0.014822724038121389
158391;osada;Ulnowo;True;35;489;10242822.5;0.004774074724032365
475000;wieś;Ulnowo;True;16;49;5724199.47;0.0008560148935550634
489225;osada leśna;Ulążki;True;4;20;79139.47;0.025271839702742514
148777;osada;Ułowo;True;6;123;3385471.21;0.003633172234242689
473879;wieś;Unieszewo;True;198;807;22244877.77;0.003627801457683622
472271;wieś;Unikowo;True;51;205;10232362.11;0.002003447471817434
758228;wieś;Upałty;True;73;251;13092220.51;0.0019171690532425961
758062;osada;Upałty Małe;True;25;255;2907964.81;0.008769019457288411
771766;wieś;Urbanki;True;10;23;1735527.53;0.001325245471617497
472874;osada;Urbanowo;True;17;199;823535.96;0.02416409357522166
490932;wieś;Urowo;True;37;99;14475455.77;0.0006839162895663354
475387;wieś;Urwisko;True;13;86;1636282.73;0.005255815417669293
762359;osada;Urwitałt;True;2;2;46748253.2;4.278234721292216e-06
476990;osada;Ustnik;True;5;88;2627855.72;0.0033487378827632133
754064;osada;Ustronie;True;2;7;12592.33;0.055589394496491126
113773;wieś;Uzdowo;True;199;686;14488968.66;0.00473463650931798
758866;osada;Użbale;True;5;15;1842271.79;0.0008142121092784035
483530;wieś;Użranki;True;76;252;8127034.61;0.0031007619887569297
473129;wieś;Wadąg;True;178;343;625230.96;0.05485972735579186
471171;wieś;Wajsnory;True;34;121;5740543.82;0.002107814238407817
478010;wieś;Wajsznory;True;23;94;12026252.77;0.0007816233518264891
154772;wieś;Wakarowo;True;4;61;9566145.4;0.0006376654070091805
151012;osada;Wałdowo;True;5;18;6308478.76;0.0002853302782618864
485552;osada;Wałdowo;True;153;530;15489394.7;0.003421696007268767
480537;wieś;Wałdyki;True;60;242;4532423.24;0.005339307191444018
489610;osada;Wałpusz;True;91;76;3210637.19;0.00236713136684248
489573;wieś;Wały;True;67;234;13500979.98;0.0017332075178738248
484067;wieś;Wały;True;31;79;36682911.62;0.0002153591318441805
479155;osada;Wandajny;True;15;329;12850794.44;0.0025601530048285485
487255;wieś;Wanguty;True;5;10;3109934.2;0.0003215502115768237
487798;kolonia;Wanikajmy;True;2;11;1218460.67;0.0009027784212353773
484699;wieś;Waplewo;True;138;683;14609652.88;0.004674991292469366
476719;wieś;Waplewo;True;39;148;7941852.09;0.0018635451570088357
480715;wieś;Wapnik;True;38;140;8552607.04;0.0016369277735458778
476725;wieś;Warchały;True;210;52;5199925.58;0.0010000143117432846
840540;wieś;Wardęgowo;True;32;115;3651430.83;0.003149450321095087
471188;wieś;Wardomy;True;15;81;1421633.23;0.005697672106328016
471194;wieś;Wargielity;True;11;27;2405645.6;0.0011223598355468486
484736;osada leśna;Warglewo;True;3;0;572483.42;0.0
481940;wieś;Warkałki;True;49;153;9558620.82;0.0016006493288223144
481956;wieś;Warkały;True;17;125;5735391.29;0.0021794502533409536
477222;wieś;Warkały;True;184;456;11618316.29;0.003924837202034892
484720;wieś;Warlity Małe;True;19;46;2800188.15;0.0016427467561420828
485581;osada;Warlity Wielkie;True;11;129;8631998.84;0.001494439496472407
472288;wieś;Warmiany;True;13;43;5890321.39;0.0007300111004639087
479178;osada;Warnikajmy;True;15;112;4975282.91;0.0022511282680003418
485606;osada;Worniny;True;6;37;42633.14;0.08678694555456155
767121;osada;Warnowo;True;9;66;2510654.89;0.0026287961863209323
481979;osada;Warny;True;16;64;1970263.09;0.003248297160152353
488237;wieś;Warpuny;True;115;504;7151349.36;0.00704762101008585
153034;wieś;Warszewo;True;20;56;9628870.53;0.0005815843075833735
484653;kolonia;Waszeta;True;6;11;2891305.19;0.00038045101700246315
484110;wieś;Waszulki;True;89;374;13338831.65;0.002803843768430798
483872;kolonia;Kolonia Waszulki;True;11;24;1766097.38;0.0013589284640691784
476263;wieś;Waśniewo-Gwoździe;True;15;60;1573520.87;0.003813104811250454
489596;wieś;Wawrochy;True;100;427;9793199.21;0.004360168631758079
845967;wieś;Wawrowice;True;82;260;6362786.14;0.004086260236934507
118240;wieś;Wawrowo;True;40;120;2866182.4;0.0041867537809177815
471225;kolonia;Wawrzyny;True;85;186;1615349.45;0.011514536374776368
479511;wieś;Ważyny;True;26;79;4460081.64;0.0017712680254884305
472615;wieś;Wądzyn;True;27;105;7784090.48;0.0013489051838462185
764648;wieś;Wąglik;True;62;199;3555776.0;0.005596528015263054
474264;osada;Wągniki;True;7;146;2794416.58;0.005224704184942962
478859;przysiółek;Wągniki;True;3;11;7916089.03;0.0001389575074043855
474488;osada;Wągródka;True;11;70;11792817.35;0.0005935816516313636
478530;wieś;Wągsty;True;28;98;5549549.51;0.00176590910349406
118256;wieś;Wąpiersk;True;128;463;12229843.14;0.0037858212464366896
767888;wieś;Wejdyki;True;45;151;10926447.14;0.0013819679724364638
767144;wieś;Wejsuny;True;138;286;9894977.99;0.0028903550901177902
767150;osada;Wejsuny-Leśniczówka;True;2;5;12530.35;0.03990311523620649
149618;wieś;Weklice;True;28;106;4618648.69;0.002295043574747401
482832;wieś;Wenecja;True;34;241;15602904.42;0.001544584222993016
125115;wieś;Wery;True;54;34;784468.83;0.004334142887487321
474525;osada;Weskajmy;True;4;37;4919600.36;0.0007520936111160054
771418;wieś;Wesołowo;True;40;103;8512033.21;0.001210051669899441
490441;wieś;Wesołowo;True;80;151;26800055.62;0.0005634316664899519
490464;wieś;Wesołówko;True;19;87;2365954.14;0.0036771634128123882
479184;przysiółek wsi;Wetyn;False;5;7;1657298.81;0.00042237404370066493
477239;wieś;Węgajty;True;56;176;5607946.58;0.0031384036472044997
771424;wieś;Węgielsztyn;True;70;314;11887968.76;0.002641325918154583
152247;wieś;Węgle-Żukowo;True;38;110;8541377.12;0.0012878485337268425
754070;osada leśna;Węgorapa;True;4;19;5981.13;0.31766572537296467
471254;wieś;Węgoryty;True;17;61;4264354.0;0.001430462855569683
471923;wieś;Węgój;True;105;344;11694831.55;0.002941470328403319
149624;wieś;Węzina;True;45;176;6447555.42;0.002729716745885683
760610;wieś;Wężewo;True;23;150;13804091.26;0.0010866343692949477
763962;osada;Wężewo;True;16;98;4001264.53;0.002449225720150025
772553;wieś;Wężówka;True;33;80;16051816.73;0.0004983859543479848
755610;wieś;Wężówko;True;21;71;3785910.23;0.0018753746308453807
764677;wieś;Wiartel;True;66;191;2437293.04;0.007836562812323953
764683;osada;Wiartel Mały;True;35;13;13102128.41;9.922052046198806e-05
471260;wieś;Wiatrak;True;41;80;1116330.44;0.007166336877815497
487806;wieś;Wiatrowiec;True;72;288;8340907.54;0.003452861677447632
476458;wieś;Wichrowiec;True;33;111;7184610.03;0.0015449690315342
472880;osada leśna;Wichrowo;True;27;81;62731337.19;0.00012912206821714652
753716;osada;Widgiry;True;21;154;3056269.88;0.005038822029682798
480030;osada;Widryki;True;5;61;1902414.05;0.0032064523493190136
487261;wieś;Widryny;True;39;115;7811041.5;0.001472274856048326
148872;osada;Wielewo;True;10;28;2148267.73;0.0013033757203065187
469665;osada;Wielewo;True;7;51;4973546.24;0.001025425270802348
771772;wieś;Wieliczki;True;135;669;6147355.43;0.010882728477601628
482298;wieś;Wielimowo;True;18;45;2184831.78;0.002059655137385451
840527;wieś;Wielka Tymawa;True;55;225;8357071.78;0.0026923305904643074
840510;wieś;Wielka Wólka;True;23;102;3281466.19;0.0031083666292475195
481560;wieś;Wielki Dwór;True;60;241;6082735.69;0.0039620330766007685
764708;wieś;Wielki Las;True;19;132;7714791.6;0.0017109989076049702
122594;wieś;Wielki Łęck;True;135;460;11699749.02;0.003931708271807013
845996;wieś;Wielkie Bałówki;True;80;323;6513293.73;0.004959088494846677
480141;wieś;Wielochowo;True;50;104;4489786.35;0.0023163685728609337
490961;wieś;Wielowieś;True;64;161;15138662.77;0.0010635021233120446
490978;wieś;Wieprz;True;29;94;13914228.25;0.0006755674717352721
762572;wieś;Wierciejki;True;5;11;2226426.22;0.000494065327707109
767173;wieś;Wierzba;True;12;13;15203517.41;8.550652884739256e-05
760248;osada;Wierzbianki;True;4;23;4336808.41;0.0005303439263529743
472638;osada;Wierzbica;True;20;266;6459594.66;0.004117905441453814
764097;wieś;Wierzbiny;True;76;205;64781808.68;0.0003164468608967526
479528;wieś;Wierzbowo;True;21;63;14051516.37;0.00044835018756057577
116576;wieś;Wierzbowo;True;45;257;7106626.34;0.0036163432225705
483547;wieś;Wierzbowo;True;59;166;6250565.03;0.0026557599065567994
760053;wieś;Wierzbowo;True;52;191;11920569.37;0.0016022724592390843
149794;wieś;Wielkie Wierzno;True;47;138;15370562.69;0.0008978200914517073
484127;wieś;Wietrzychowo;True;37;344;17216998.26;0.001998025409569856
484133;kolonia;Wietrzychówko;True;5;10;363672.09;0.002749729845916963
475720;wieś;Wiewiórka;True;35;93;1629416.0;0.005707566391885191
474531;wieś;Wiewiórki;True;36;144;5270886.38;0.0027319883150279554
755626;wieś;Więcki;True;43;142;9504863.13;0.0014939720652242573
476464;wieś;Więckowo;True;49;190;12934783.11;0.0014689075060957864
484742;osada;Wigwałd;True;19;79;13755462.44;0.0005743172964528847
148694;kolonia;Wikielec;True;3;5;218221.02;0.00229125498542716
475737;wieś;Wikielec;True;256;877;8788089.2;0.009979416230777449
479209;przysiółek wsi;Wiklewko;False;3;13;904677.86;0.0014369755881944541
479190;wieś;Wiklewo;True;8;17;6671435.97;0.0002548177045608369
484140;wieś;Wikno;True;150;101;18376974.37;0.0005496008100489068
489372;osada leśna;Wikno;True;3;2;181033.85;0.001104765766181297
154789;wieś;Wikrowo;True;11;21;1900401.89;0.0011050294209084374
150700;wieś;Wikrowo;True;41;133;4969475.43;0.0026763388183207097
488728;przysiółek osady;Wikrowo;False;7;80;2310874.11;0.0034618934737210764
150716;osada;Wiktorowo;True;15;108;58700.37;0.18398521167754137
